,date,quality_of_life,age,Euro95(€/L),Diesel(€/L),Lpg(€/L),Open,High,Low,Close,adj_close,Volume,Consumer_trust,Economic_climate,Buy_willingness,annual_rate_of_change,annual_rate_of_change_derived,rolling_mean_AEX,news_sentiment,wind_gust,min_temp,avg_temp,max_temp,sunshine_duration,max_potential_sunshine_duration,precipitation_duration,max_precipitation_amount,max_humidity,min_humidity,stringency_index,icu_patients,daily_hospitalization,reproduction_rate,new_cases,new_deaths,total_cases,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,counts_per_day,sunrise,sunset,daylight_hours,14day_rollling_avg_temp,14day_rollling_hospitalization
163,9/20/2020,7.682215743,56.81268012,,,,,,,,,,,,,,,551.2639954,-0.274805754,8,6,13.7,21.4,11.2,90,0,0,95,41,48.15,77,276,1.43,2217,4,96579,6299,,,,,347,7.283333333,19.61666667,12.33333333,14.96071429,173
164,9/21/2020,7.643598616,58.21088435,1.568,1.162,0.58,546,546.3699951,533.2199707,536.0100098,536.0100098,137749800,,,,,,550.1509949,-0.280524909,5,6.7,15.15,23.6,11.2,91,0,0,98,38,48.15,85,325,1.43,2252,2,98831,6301,,,,,294,7.316666667,19.56666667,12.25,15.08571429,188.4285714
165,9/22/2020,7.594827586,58.1440678,1.568,1.163,0.578,540.7800293,540.7800293,540.7800293,540.7800293,540.7800293,97427600,,,,,,550.15,-0.274812788,5,4.1,13.35,22.6,9.5,77,0,0,99,40,48.15,91,329,1.4,2360,10,101191,6311,,,,,118,7.35,19.53333333,12.18333333,14.78571429,203.6428571
166,9/23/2020,7.646226415,57.94883721,1.565,1.16,0.587,545.6799927,545.6799927,545.6799927,545.6799927,545.6799927,88113500,,,,,,549.5130005,-0.257943183,11,6.7,14.6,22.5,6.9,57,2.3,3.8,98,61,48.15,104,371,1.39,2566,6,103757,6317,,,,,215,7.383333333,19.48333333,12.1,14.825,221.4285714
167,9/24/2020,7.406779661,57.96666667,1.565,1.162,0.585,537.1400146,544.4099731,536.8599854,541.1099854,541.1099854,97044100,,,,,,548.573999,-0.257001191,14,10.3,14.4,18.5,8.1,67,2.7,1.4,95,52,48.15,106,395,1.37,2779,17,106536,6334,,,,,180,7.4,19.45,12.05,14.95,240.2857143
168,9/25/2020,7.474137931,58.29059829,1.564,1.162,0.589,540.9099731,540.9099731,540.9099731,540.9099731,540.9099731,85102200,,,,,,547.4639954,-0.268940568,12,6.1,10.4,14.7,7.9,65,2.3,1.4,95,62,48.15,116,431,1.37,2722,16,109258,6350,,,,,117,7.433333333,19.4,11.96666667,14.73214286,261.3571429
169,9/26/2020,7.6,57.25333333,,,,,,,,,,,,,,,547.4639954,-0.238872305,15,3.1,9.15,15.2,0.6,5,5.3,4.4,98,66,48.15,122,433,1.37,3001,38,112259,6388,,,,,75,7.466666667,19.36666667,11.9,14.43928571,282.4285714
170,9/27/2020,7.484848485,57.34074074,,,,,,,,,,,,,,,547.4639954,-0.248157755,15,12.6,14.65,16.7,0.2,2,3.5,0.5,98,77,48.15,127,490,1.35,2925,8,115184,6396,,,,,135,7.5,19.31666667,11.81666667,14.29642857,306.8571429
171,9/28/2020,7.576271186,59.16666667,1.561,1.159,0.581,547.9099731,553.1900024,545.2800293,551.6699829,551.6699829,100535100,,,,,,547.3869934,-0.225357458,6,11.5,12.5,13.5,0,0,2.4,0.7,99,96,48.15,142,518,1.35,3012,6,118196,6402,,,,,120,7.516666667,19.28333333,11.76666667,13.91071429,332
172,9/29/2020,7.402173913,57.6344086,1.564,1.161,0.582,552,552.0900269,548.3699951,548.9199829,548.9199829,78213700,,,,,,546.6839905,-0.204748541,6,10.6,13.9,17.2,0.7,6,8.8,3.6,99,83,62.04,142,551,1.34,3308,13,121504,6415,,,,,93,7.55,19.25,11.7,13.43571429,358
173,9/30/2020,7.734693878,55.69387755,1.564,1.163,0.589,546.5100098,551.8800049,546.5100098,547.7000122,547.7000122,99739500,,,,,,545.6109924,-0.196417704,8,12.7,15.6,18.5,1.4,12,0.1,0.1,98,74,62.04,150,551,1.33,3260,13,124764,6428,,,,,49,7.583333333,19.2,11.61666667,13.33214286,383.7142857
174,10/12/2020,7,58,1.574,1.179,0.609,568.8200073,573.8400269,568.7800293,572.3099976,572.3099976,131979900,,,,,,547.5939941,-0.209814236,7,4.9,9.7,14.5,3.1,28,1.3,1.8,98,67,62.04,252,1046,1.39,7378,12,189586,6618,,,,,1,7.933333333,18.73333333,10.8,13.10714286,443.2857143
175,10/13/2020,7.306353351,57.22735116,1.574,1.178,0.612,572.6199951,575.5200195,569.2399902,572.4699707,572.4699707,100526700,,,,,,549.7559937,-0.215688318,8,6.3,10.15,14,7.7,71,0,0,96,63,62.04,277,1133,1.36,7296,35,196882,6653,,,,,2318,7.966666667,18.7,10.73333333,12.96071429,507.7857143
176,10/14/2020,7.278906398,57.95381715,1.571,1.177,0.617,572.2299805,574.3499756,569.8499756,571.9799805,571.9799805,92905900,,,,,,551.7763561,-0.200008482,14,7.4,9.75,12.1,4,37,0,0,93,65,62.04,301,1174,1.32,7801,32,204683,6685,,,,,5305,8,18.65,10.65,12.64285714,573.0714286
177,10/15/2020,7.305547315,58.42551622,1.569,1.179,0.63,564.3300171,564.9699707,557.7600098,560.4699707,560.4699707,106151700,,,,,,552.500824,-0.206173941,8,3,7.25,11.5,1.5,14,0,0,94,58,62.04,313,1213,1.29,7992,29,212675,6714,,,,,6780,8.033333333,18.61666667,10.58333333,12.18214286,640
178,10/16/2020,7.257168784,58.50712097,1.568,1.178,0.624,564.4000244,570.8300171,562.8400269,568.1799927,568.1799927,104109900,,,,,,555.1816559,-0.219316274,7,1.3,6.75,12.2,5,47,0,0,99,61,62.04,345,1208,1.28,8123,16,220798,6730,,,,,5547,8.066666667,18.58333333,10.51666667,11.58214286,703.0714286
179,10/17/2020,7.231469441,58.60697374,,,,,,,,,,,,,,,556.4908947,-0.225240394,4,2.8,8.3,13.8,7.4,70,0,0,98,55,62.04,352,1216,1.26,8185,29,228983,6759,,,,,2323,8.083333333,18.55,10.46666667,11.22142857,766.4285714
180,10/18/2020,7.281217209,58.72875477,,,,,,,,,,,,,,,557.5719849,-0.197688147,10,5.1,8.85,12.6,2.9,28,1,0.9,97,74,62.04,364,1288,1.25,7996,14,236979,6773,,,,,2883,8.116666667,18.5,10.38333333,10.81071429,831.9285714
181,10/19/2020,7.285586392,58.07072954,1.565,1.177,0.622,572.0599976,574.2399902,563.9099731,565.25,565.25,48578400,,,,,,559.9859863,-0.194614112,7,6,8.85,11.7,0.7,7,0.7,0.2,98,79,62.04,379,1359,1.24,8168,17,245147,6790,,,,,2248,8.15,18.46666667,10.31666667,10.41428571,900.7857143
182,10/20/2020,7.285331547,58.34979973,1.563,1.179,0.616,565.6500244,566.7299805,562.3699951,564,564,96797500,,,,,,562.294989,-0.186677516,10,6.5,10.25,14,0.2,2,0.6,0.3,91,75,62.04,419,1440,1.23,8743,46,253890,6836,,,,,1498,8.183333333,18.43333333,10.25,10.40357143,972.8571429
183,10/21/2020,7.235883424,58.66666667,1.558,1.179,0.632,566.3099976,566.4000244,556.4400024,557.4000244,557.4000244,88514500,,,,,,561.8499922,-0.168696716,24,12.5,15.35,18.2,0.5,5,9.7,1.6,96,71,62.04,450,1493,1.21,9284,59,263174,6895,,,,,1104,8.216666667,18.4,10.18333333,10.84642857,1048.571429
184,10/22/2020,7.226688103,57.3024,1.556,1.18,0.636,554.9400024,557.1699829,549.6599731,554.2000122,554.2000122,87377800,,,,,,561.2124939,-0.166016966,14,10.3,13.35,16.4,6.1,60,0,-0.1,95,71,62.04,463,1540,1.2,9996,46,273170,6941,,,,,625,8.25,18.36666667,10.11666667,10.75357143,1123.571429
185,10/23/2020,7.192612137,56.30670103,1.554,1.179,0.628,552.5300293,558.3300171,551.3900146,554.3400269,554.3400269,88981800,,,,,,561.4349976,-0.176485598,10,6.7,11.25,15.8,3.3,33,0.1,0.2,99,78,62.04,472,1601,1.18,8658,45,281828,6986,,,,,388,8.283333333,18.31666667,10.03333333,10.66428571,1200.928571
186,10/24/2020,7.131756757,56.67114094,,,,,,,,,,,,,,,562.5727262,-0.174280688,14,10.1,12.7,15.3,0.6,6,1.4,0.2,95,77,62.04,501,1614,1.19,10206,55,292034,7041,,,,,298,8.3,18.28333333,9.983333333,10.57857143,1276.857143
187,10/25/2020,7.200772201,55.69171484,,,,,,,,,,,,,,,564.0599976,-0.176178902,15,9,12.25,15.5,0.2,2,2.3,0.7,93,75,62.04,490,1657,1.19,10347,27,302381,7068,,,,,519,7.333333333,17.25,9.916666667,10.33928571,1355.857143
188,10/26/2020,7.241975309,56.67076167,1.547,1.179,0.634,545.9699707,551.9000244,545.5999756,545.9500122,545.9500122,90731300,,,,,,561.423999,-0.15113616,11,8.4,10.25,12.1,2.1,21,0.4,0.3,92,66,62.04,506,1743,1.16,10297,26,312678,7094,,,,,407,7.366666667,17.21666667,9.85,10.37857143,1405.642857
189,10/27/2020,7.132653061,57.10508475,1.538,1.174,0.625,547.9699707,547.9699707,542.0700073,545.6500244,545.6500244,111434000,,,,,,558.7420044,-0.144882023,14,7.5,9.3,11.1,0.8,8,4.8,0.9,94,75,62.04,529,1829,1.1,8105,70,320783,7164,,,,,295,7.4,17.18333333,9.783333333,10.31785714,1455.357143
190,10/28/2020,7.219008264,57.1399177,1.532,1.169,0.631,539.6900024,541.1300049,529.1699829,534.0900269,534.0900269,155451600,,,,,,554.953009,-0.143610477,14,8.5,10.85,13.2,4.2,43,3,0.7,95,72,62.04,545,1831,1.08,10277,60,331060,7224,,,,,243,7.433333333,17.15,9.716666667,10.39642857,1502.285714
191,10/29/2020,7.263157895,57.30331754,1.529,1.168,0.618,534.6199951,538.2299805,527.8599854,534.4299927,534.4299927,121366700,,,,,,552.3490112,-0.1480553,12,6,9.65,13.3,2.2,23,9.1,1.2,96,75,62.04,553,1831,1.06,11119,56,342179,7280,,,,,211,7.466666667,17.11666667,9.65,10.56785714,1546.428571
192,10/30/2020,7.43575419,57.26815642,1.525,1.164,0.628,529.2199707,536.210022,529.1099854,533.8800049,533.8800049,121144600,,,,,,548.9190125,-0.145886138,13,13.2,13.85,14.5,0,0,13.2,0.7,97,87,62.04,567,1818,1.02,9821,87,352000,7367,,,,,179,7.5,17.08333333,9.583333333,11.075,1590
193,10/31/2020,7.261682243,56.73831776,,,,,,,,,,,,,,,548.9190125,-0.117527463,12,8.9,11.65,14.4,1.3,14,4.7,0.8,98,78,62.04,584,1864,0.98,8687,50,360687,7417,,,,,107,7.533333333,17.05,9.516666667,11.31428571,1636.285714
194,11/1/2020,7.203592814,57.19526627,,,,,,,,,,-26,-53,-7,0.8,0.7,548.9190125,-0.105586976,17,8.9,13.15,17.4,2.5,26,3.2,0.7,94,74,62.04,583,1910,0.95,8291,39,368978,7456,,,,,169,7.566666667,17.01666667,9.45,11.62142857,1680.714286
195,11/2/2020,7.313676286,57.48379052,1.52,1.159,0.629,535.4099731,545.2700195,533.3900146,543.9099731,543.9099731,110280700,,,,,,546.7850098,-0.094419397,23,9.4,14.4,19.4,1.2,13,0.6,0.1,92,69,62.04,587,1958,0.91,7756,29,376734,7485,,,,,802,7.583333333,16.98333333,9.4,12.01785714,1723.5
196,11/3/2020,7.219045251,56.93748456,1.51,1.152,0.62,554.4799805,554.4799805,554.4799805,554.4799805,554.4799805,119704500,,,,,,545.8330078,-0.104656801,20,5.5,8.85,12.2,6.7,71,1,0.9,93,62,62.04,609,2044,0.87,7648,113,384382,7598,,,,,4047,7.616666667,16.95,9.333333333,11.91785714,1766.642857
197,11/4/2020,7.207280081,58.22939068,1.503,1.15,0.617,548.4799805,565.6599731,547.5999756,565.2600098,565.2600098,134786900,,,,,,546.6190063,-0.103773765,8,1,6.5,12,7.1,76,0.1,0.1,98,66,65.74,612,1960,0.82,6976,106,391358,7704,,,,,6975,7.65,16.91666667,9.266666667,11.28571429,1800
198,11/5/2020,7.246545942,58.59289327,1.506,1.156,0.614,570.7000122,573.75,569.5200195,571.5999756,571.5999756,133700,,,,,,548.3590027,-0.097797222,8,0.7,6,11.3,3.6,39,0,-0.1,98,77,65.74,607,1905,0.8,7249,88,398607,7792,,,,,7514,7.683333333,16.9,9.216666667,10.76071429,1826.071429
199,11/6/2020,7.215435869,58.69252001,1.509,1.162,0.625,569.4500122,574.6400146,565.6400146,572.9000244,572.9000244,98400,,,,,,550.2150024,-0.129056379,5,5.5,9.3,13.1,5.2,56,0,0,98,73,65.74,603,1842,0.78,6671,118,405278,7910,,,,,3623,7.716666667,16.86666667,9.15,10.62142857,1843.285714
200,11/7/2020,7.280243161,58.13888889,,,,,,,,,,,,,,,550.2150024,-0.13294661,4,2.2,7.4,12.6,7.2,78,0,0,99,71,65.74,602,1782,0.76,5673,73,410951,7983,,,,,1656,7.75,16.83333333,9.083333333,10.24285714,1855.285714
201,11/8/2020,7.339031339,58.41764983,,,,,,,,,,,,,,,550.2150024,-0.127677679,4,2.3,7.45,12.6,7.9,87,0,0,98,75,65.74,598,1697,0.76,4684,44,415635,8027,,,,,2119,7.783333333,16.8,9.016666667,9.9,1858.142857
202,11/9/2020,7.327760892,58.73763875,1.512,1.166,0.626,581.1099854,599.2000122,580.0900269,593.9299927,593.9299927,250200,,,,,,555.0130005,-0.111597136,7,4.7,7.95,11.2,0.3,3,1.8,1.5,98,87,65.74,600,1717,0.77,4673,39,420308,8066,,,,,1982,7.816666667,16.78333333,8.966666667,9.735714286,1856.285714
203,11/10/2020,7.293433084,59.17545305,1.517,1.171,0.623,590.3699951,594.8200073,588.9500122,591.8699951,591.8699951,223616500,,,,,,559.6349976,-0.109064691,6,4.6,5.75,6.9,0,0,0.9,0.1,99,99,65.74,598,1697,0.79,5419,98,425727,8164,,,,,1214,7.833333333,16.75,8.916666667,9.482142857,1846.857143
204,11/11/2020,7.242966752,57.72681067,1.519,1.178,0.626,591.2999878,600.4299927,589.0499878,599.210022,599.210022,141100,,,,,,566.1469971,-0.120376557,9,6.9,8.9,10.9,0,0,0,0,99,92,65.74,606,1671,0.8,5636,74,431363,8238,,,,,787,7.866666667,16.71666667,8.85,9.342857143,1835.428571
205,11/12/2020,7.25,58.47603306,1.529,1.188,0.635,595.3200073,603.4400024,594.8300171,600.0499878,600.0499878,165200,,,,,,572.7089966,-0.132173836,13,6.1,9.25,12.4,3.6,41,1.3,1.7,94,77,65.74,595,1606,0.82,6095,89,437458,8327,,,,,605,7.9,16.7,8.8,9.314285714,1819.357143
206,11/13/2020,7.301587302,58.24210526,1.531,1.193,0.615,597.6699829,601.9199829,596.8699951,596.8699951,596.8699951,125100,,,,,,579.0079956,-0.157388806,8,5,8.5,12,4,45,0.3,0.1,98,78,65.74,609,1572,0.84,5923,55,443381,8382,,,,,380,7.933333333,16.66666667,8.733333333,8.932142857,1801.785714
207,11/14/2020,7.222222222,57.93448276,,,,,,,,,,,,,,,579.0079956,-0.158176154,10,6.3,10.05,13.8,0.2,2,0.5,0.2,99,80,65.74,595,1530,0.84,5413,85,448794,8467,,,,,290,7.966666667,16.65,8.683333333,8.817857143,1777.928571
208,11/15/2020,7.177083333,57.11139896,,,,,,,,,,,,,,,579.0079956,-0.148771435,18,8.5,12.3,16.1,3.2,37,5.8,3.2,91,67,65.74,586,1509,0.85,4840,43,453634,8510,,,,,386,8,16.61666667,8.616666667,8.757142857,1749.285714
209,11/16/2020,7.269754768,57.37903226,1.529,1.191,0.63,602.0599976,604.1900024,597.5999756,601.6699829,601.6699829,153500,,,,,,584.7839966,-0.162025794,16,7.3,9.7,12.1,0.6,7,5.8,0.5,96,81,65.74,573,1557,0.86,4308,44,457942,8554,,,,,372,8.033333333,16.6,8.566666667,8.421428571,1720.642857
210,11/17/2020,7.21727071,57.63300221,1.528,1.191,0.626,599.5700073,601.6900024,596.7999878,600.9400024,600.9400024,111000,,,,,,589.4299988,-0.145421788,14,7.8,10.5,13.2,0,0,4.4,0.8,97,84,65.74,576,1570,0.88,4624,86,462566,8640,,,,,5436,8.05,16.56666667,8.516666667,8.539285714,1686.785714
211,11/18/2020,7.229225092,57.69878281,1.525,1.191,0.625,598.3599854,603.7700195,597.6099854,600.8800049,600.8800049,101400,,,,,,592.9919983,-0.143754929,17,10.1,11.95,13.8,4,47,1.1,0.4,91,68,65.74,559,1528,0.9,5655,82,468221,8722,,,,,6819,8.083333333,16.55,8.466666667,8.928571429,1655.928571
212,11/19/2020,7.256466784,58.7824628,1.526,1.194,0.622,596,597.9500122,593.9699707,596.0100098,596.0100098,100700,,,,,,595.4330017,-0.136606157,14,1.3,5.9,10.5,2.1,25,2,1,93,69,65.74,555,1475,0.92,5942,73,474163,8795,,,,,6854,8.116666667,16.53333333,8.416666667,8.921428571,1625.214286
213,11/20/2020,7.283817019,59.31111111,1.527,1.195,0.624,595.6900024,601.6599731,595.1199951,601.6199951,601.6199951,86800,,,,,,598.3049988,-0.162105769,11,2,5.55,9.1,4.1,49,1.5,1.1,93,71,65.74,547,1414,0.94,6080,52,480243,8847,,,,,4095,8.15,16.5,8.35,8.653571429,1594.642857
214,11/21/2020,7.251580849,59.14734951,,,,,,,,,,,,,,,598.3049988,-0.148526117,13,4.6,7.25,9.9,0,0,2.3,0.2,96,75,65.74,550,1352,0.94,5401,48,485644,8895,,,,,2226,8.166666667,16.48333333,8.316666667,8.642857143,1563.928571
215,11/22/2020,7.2498787,57.68915663,,,,,,,,,,,,,,,598.3049988,-0.134500727,11,1.2,6.1,11,5.5,66,3.6,0.6,97,70,56.48,540,1393,0.93,5181,21,490825,8916,,,,,2075,8.2,16.46666667,8.266666667,8.546428571,1542.214286
216,11/23/2020,7.266746411,58.06127305,1.528,1.198,0.628,605.6500244,607.2999878,601.3699951,601.3699951,601.3699951,111277800,,,,,,599.048999,-0.112491421,8,1.5,5.9,10.3,6.8,82,0,-0.1,97,73,56.48,536,1432,0.92,3931,54,494756,8970,,,,,1681,8.233333333,16.45,8.216666667,8.4,1521.857143
217,11/24/2020,7.27100271,57.93969397,1.529,1.199,0.622,607.4699707,608.2600098,604.4699707,607.460022,607.460022,155558400,,,,,,600.6080017,-0.105298564,9,4.1,6.8,9.5,0.3,4,0,0,95,84,56.48,526,1399,0.91,4917,90,499673,9060,,,,,1111,8.266666667,16.43333333,8.166666667,8.475,1500.571429
218,11/25/2020,7.24005487,57.33560709,1.532,1.204,0.618,607.4899902,608.0900269,603.5499878,606.3900146,606.3900146,134203400,,,,,,601.326001,-0.115944795,8,3.7,6,8.3,6.3,77,0,0,95,78,56.48,529,1310,0.91,4486,74,504159,9134,,,,,733,8.283333333,16.41666667,8.133333333,8.267857143,1474.785714
219,11/26/2020,7.374538745,57.6350365,1.54,1.213,0.62,608.2800293,610.1300049,607.0999756,607.3900146,607.3900146,69411800,,,,,,602.0600037,-0.153737515,7,5,7.75,10.5,1.5,18,0,-0.1,98,77,56.48,524,1257,0.93,5748,75,509907,9209,,,,,548,8.316666667,16.4,8.083333333,8.160714286,1449.857143
220,11/27/2020,7.16,57.43181818,1.543,1.218,0.613,608.4000244,613.5900269,608.0800171,611.6699829,611.6699829,172510200,,,,,,603.5400024,-0.154571295,7,4.9,6.35,7.8,0,0,3.1,0.2,98,88,56.48,518,1251,0.94,4471,83,514378,9292,,,,,352,8.333333333,16.38333333,8.05,8.007142857,1426.928571
221,11/28/2020,7.283464567,56.859375,,,,,,,,,,,,,,,603.5400024,-0.167977974,9,2.3,4.35,6.4,0,0,0,0,98,84,56.48,511,1200,0.97,5594,59,519972,9351,,,,,256,8.366666667,16.36666667,8,7.6,1403.357143
222,11/29/2020,7.268138801,56.57232704,,,,,,,,,,,,,,,603.5400024,-0.176500216,7,-4.5,-0.2,4.1,6.9,86,0,0,97,72,56.48,506,1194,0.99,4568,23,524540,9374,,,,,318,8.4,16.35,7.95,6.707142857,1380.857143
223,11/30/2020,7.308357349,58.0509915,1.546,1.223,0.622,609.210022,615.1099854,606.0200195,606.0200195,606.0200195,143900,,,,,,603.9750061,-0.171097964,10,-5,1.6,8.2,0,0,9.3,1.1,98,84,56.48,481,1240,1.01,4049,27,528589,9401,,,,,353,8.416666667,16.33333333,7.916666667,6.128571429,1358.214286
224,12/1/2020,7.230769231,55.51694915,1.546,1.223,0.613,609,613.4099731,607.2999878,611.4099731,611.4099731,108100,-19,-40,-6,1,0.9,605.0220032,-0.188536853,11,5.1,7.2,9.3,0.8,10,2.9,0.8,98,83,56.48,478,1205,1.03,4924,62,533513,9463,,,,,236,8.45,16.31666667,7.866666667,5.892857143,1332.142857
225,12/2/2020,7.261791203,57.72793734,1.543,1.22,0.623,608.7600098,612.3200073,607.7299805,610.9400024,610.9400024,99300,,,,,,606.0280029,-0.169678926,6,4.3,4.7,5.1,0,0,0,-0.1,99,93,56.48,475,1131,1.07,5609,66,539122,9529,,,,,1915,8.466666667,16.31666667,7.85,5.375,1303.785714
226,12/3/2020,7.217391304,58.59056722,1.545,1.223,0.625,612.4299927,613.2600098,608.3900146,610.4799805,610.4799805,89300,,,,,,607.475,-0.162926614,11,3.7,4.7,5.7,0,0,8.3,0.6,95,86,56.48,458,1137,1.11,5907,61,545029,9590,,,,,6382,8.483333333,16.3,7.816666667,5.289285714,1279.642857
227,12/4/2020,7.199971835,58.43460092,1.543,1.223,0.612,611.5300293,615.6699829,610.0700073,615.6699829,615.6699829,99400,,,,,,608.8799988,-0.178358436,12,2.8,5.65,8.5,2.3,29,1.8,0.5,92,70,56.48,473,1152,1.16,6536,59,551565,9649,,,,,7179,8.516666667,16.3,7.783333333,5.296428571,1260.928571
228,12/5/2020,7.211453744,59.25040695,,,,,,,,,,,,,,,608.8799988,-0.182122007,8,-1.1,2.6,6.3,3.5,45,1.8,0.8,98,78,56.48,472,1130,1.2,6798,39,558363,9688,,,,,3686,8.533333333,16.28333333,7.75,4.964285714,1245.071429
229,12/6/2020,7.205273604,59.04620554,,,,,,,,,,,,,,,608.8799988,-0.174295038,7,-1.4,2.15,5.7,0,0,10.8,1.8,98,89,56.48,469,1172,1.23,7067,25,565430,9713,,,,,3571,8.55,16.28333333,7.733333333,4.682142857,1229.285714
230,12/7/2020,7.201202151,58.95851528,1.544,1.222,0.614,615.7800293,616.3499756,611.7800293,616.2000122,616.2000122,78600,,,,,,610.3630005,-0.175661534,10,3.1,4.8,6.5,0,0,11.4,1.8,98,93,56.48,470,1190,1.24,6162,17,571592,9730,,,,,3206,8.583333333,16.26666667,7.683333333,4.603571429,1212
231,12/8/2020,7.202472042,57.96386946,1.543,1.224,0.62,615.3699951,618.3599854,613.75,616.5900269,616.5900269,80300,,,,,,611.276001,-0.174887553,4,1.9,3.2,4.5,0,0,0,0,98,89,56.48,464,1236,1.24,6534,71,578126,9801,,,,,1716,8.6,16.26666667,7.666666667,4.346428571,1200.357143
232,12/9/2020,7.112410072,57.47246892,1.541,1.222,0.624,619.3300171,622.0100098,617.9400024,619.7199707,619.7199707,91000,,,,,,612.6089966,-0.167555094,8,0.8,2.05,3.3,0,0,0,0,98,91,56.48,473,1211,1.26,8744,66,586870,9867,,,,,1126,8.616666667,16.26666667,7.65,4.064285714,1193.285714
233,12/10/2020,7.04587156,57.48378729,1.546,1.226,0.619,619.3900146,621.6199951,614.0900269,618.0999756,618.0999756,113800,,,,,,613.6799927,-0.170697033,7,0.6,1.15,1.7,0,0,0,0,97,90,56.48,469,1179,1.28,8854,61,595724,9928,,,,,771,8.633333333,16.26666667,7.633333333,3.592857143,1187.714286
234,12/11/2020,7.165591398,57.46695096,1.55,1.227,0.618,616.9199829,618.0200195,611.460022,614.460022,614.460022,114400,,,,,,613.9589966,-0.175329089,9,0.2,2.25,4.3,1.6,21,0,-0.1,93,79,56.48,472,1209,1.29,9104,64,604828,9992,,,,,469,8.65,16.25,7.6,3.3,1184.714286
235,12/12/2020,7.095238095,57.55457227,,,,,,,,,,,,,,,613.9589966,-0.157736808,6,2.8,4.35,5.9,0,0,3.8,0.4,99,90,56.48,481,1242,1.29,9891,53,614719,10045,,,,,339,8.666666667,16.25,7.583333333,3.3,1187.714286
236,12/13/2020,7.103139013,56.67328918,,,,,,,,,,,,,,,613.9589966,-0.162089929,10,2.8,5.25,7.7,2.1,28,0,0,99,80,56.48,497,1270,1.28,8457,29,623176,10074,,,,,453,8.683333333,16.25,7.566666667,3.689285714,1193.142857
237,12/14/2020,7.105476316,57.62865139,1.554,1.232,0.615,617.9899902,619.5599976,612.8800049,612.8800049,612.8800049,91600,,,,,,614.6449951,-0.141630873,11,5.6,7.95,10.3,0.5,7,4.9,2.1,95,83,56.48,503,1369,1.27,6650,34,629826,10108,,,,,5717,8.7,16.25,7.55,4.142857143,1202.357143
238,12/15/2020,7.12675517,58.67866194,1.556,1.235,0.628,612.2199707,618.5900269,611.5300293,617.3400269,617.3400269,102000,,,,,,615.2380005,-0.160421655,8,5.9,7.6,9.3,0,0,3.2,0.9,98,91,71.3,524,1430,1.31,11189,86,641015,10194,,,,,7892,8.716666667,16.25,7.533333333,4.171428571,1218.428571
239,12/16/2020,7.100681497,58.24629535,1.554,1.235,0.625,620.9899902,623.6099854,618.1099854,621.8599854,621.8599854,113500,,,,,,616.3299988,-0.158886805,8,6.4,7.9,9.4,0.7,9,0,0,99,87,78.7,526,1438,1.32,12786,78,653801,10272,,,,,7828,8.733333333,16.26666667,7.533333333,4.4,1240.357143
240,12/17/2020,7.133098945,59.21116928,1.556,1.237,0.628,625.3599854,626.4699707,624.3499756,624.75,624.75,96500,,,,,,617.7570007,-0.166138425,11,6.2,8,9.8,1.1,15,7,2.2,98,85,78.7,536,1467,1.29,11949,75,665750,10347,,,,,4011,8.75,16.26666667,7.516666667,4.635714286,1263.928571
241,12/18/2020,7.147357181,58.69725738,1.557,1.241,0.641,623.6900024,628.8900146,623.1699829,625.25,625.25,189600,,,,,,618.7150024,-0.169869259,11,5.7,7.4,9.1,2.6,34,0,0,95,80,78.7,549,1485,1.27,12238,84,677988,10431,,,,,1896,8.75,16.26666667,7.516666667,4.760714286,1287.714286
242,12/19/2020,7.168874172,57.65460526,,,,,,,,,,,,,,,618.7150024,-0.176179141,12,5.9,8.7,11.5,4,53,0,-0.1,90,77,78.7,560,1505,1.24,13040,54,691028,10485,,,,,1216,8.766666667,16.26666667,7.5,5.196428571,1314.5
243,12/20/2020,7.176140913,57.48086124,,,,,,,,,,,,,,,618.7150024,-0.202393726,10,6.4,8.05,9.7,1.7,23,0,-0.1,92,83,78.7,580,1533,1.19,11173,32,702201,10517,,,,,1254,8.766666667,16.28333333,7.516666667,5.617857143,1340.285714
244,12/21/2020,7.043650794,58.61061947,1.561,1.243,0.628,615.6400146,617.3099976,602.6400146,609.3900146,609.3900146,142000,,,,,,618.0340027,-0.18729046,11,4.3,7.35,10.4,0,0,10.7,1,97,88,78.7,586,1576,1.13,9820,28,712021,10545,,,,,1017,8.783333333,16.28333333,7.5,5.8,1367.857143
245,12/22/2020,7.060570071,56.67612293,1.559,1.24,0.637,611.8699951,618.8599854,611.8300171,617.5,617.5,66100,,,,,,618.125,-0.179886818,15,2.5,7.3,12.1,0,0,5.9,4.3,99,82,78.7,586,1703,1.07,10412,114,722433,10659,,,,,846,8.783333333,16.3,7.516666667,6.092857143,1401.214286
246,12/23/2020,7.090189873,58.2890625,1.559,1.242,0.629,618.460022,623.6400146,618.4500122,622.4199829,622.4199829,67600,,,,,,618.3950012,-0.161473796,10,4.9,6.25,7.6,0,0,13.7,2.7,99,93,78.7,608,1686,1.03,11507,104,733940,10763,,,,,640,8.8,16.3,7.5,6.392857143,1435.142857
